fold,variant,model,date,usable_peak,n_obs,M_true,M_hat_median,M_hat_mean,peak_slot_true,peak_time_mode,C50,C75,C90,risk_raw_C50,risk_raw_C75,risk_raw_C90,risk_platt_C50,risk_platt_C75,risk_platt_C90,event_C50,event_C75,event_C90,calibration_status_platt_C50,calibration_status_platt_C75,calibration_status_platt_C90,n_cal_platt_C50,n_cal_platt_C75,n_cal_platt_C90,isotonic_status
f1,protoA,B4,2021.06.20,true,96,28.0,87.49010467529297,87.67857602500915,60,0,181.0,189.5,198.0,0.0,0.0,0.0,5.467214063393414e-10,5.467214063393414e-10,5.467214063393414e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B4,2021.06.27,true,96,31.0,89.04701614379883,88.66667300701141,49,0,181.0,189.5,198.0,0.0005,0.0,0.0,4.959553346197131e-9,4.959553346197131e-9,4.959553346197131e-9,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B4,2021.07.01,true,96,206.0,187.73278045654297,187.57472158050538,55,35,181.0,189.5,198.0,0.5985,0.473,0.3475,0.9982002849028048,0.33205652641178734,0.33205652641178734,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B4,2021.07.02,true,96,187.0,189.9426498413086,189.14982041549683,36,33,181.0,189.5,198.0,0.627,0.5015,0.3745,0.9987711194723853,0.3619125325947859,0.3619125325947859,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B4,2021.07.03,true,96,112.0,128.77875518798828,130.30599064636232,16,7,181.0,189.5,198.0,0.015,0.0065,0.0035,0.0002588405133605642,0.0002588405133605642,0.0002588405133605642,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B4,2021.07.04,true,96,28.0,73.43107986450195,73.64901732349395,33,95,181.0,189.5,198.0,0.0,0.0,0.0,5.467214063393414e-10,5.467214063393414e-10,5.467214063393414e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,protoA,B4,2021.07.05,true,96,185.0,186.11526489257812,186.33067496490477,43,35,181.0,189.5,198.0,0.5805,0.446,0.322,0.9977210137362813,0.30480373110911585,0.30330732090473156,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,K2,B4,2021.06.20,true,96,28.0,37.52210807800293,37.93736751937866,60,0,181.0,189.5,198.0,0.0,0.0,0.0,2.2215454480643762e-11,2.2215454480643762e-11,2.2215454480643762e-11,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,K2,B4,2021.06.27,true,96,31.0,37.60195732116699,38.329080959320066,49,0,181.0,189.5,198.0,0.0,0.0,0.0,2.2215454480643762e-11,2.2215454480643762e-11,2.2215454480643762e-11,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,K2,B4,2021.07.01,true,96,206.0,190.4570083618164,191.08297595977783,55,35,181.0,189.5,198.0,0.751,0.527,0.3055,0.9991378028430788,0.33195204902136966,0.3265862616277321,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f1,K2,B4,2021.07.02,true,96,187.0,191.26197814941406,191.32496461486815,36,35,181.0,189.5,198.0,0.761,0.5425,0.313,0.9992813268360221,0.34487067204432764,0.3329856449697247,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
