model,variant,fold,stratum,metric,value,n
BB,main,pooled,nonop,brier_clim_C50,0.15815788036709977,14
BB,main,pooled,nonop,brier_climcond_C50,0.0,14
BB,main,pooled,nonop,precision_C50_p05,0.0,14
BB,main,pooled,nonop,recall_C50_p05,NaN,14
BB,main,pooled,nonop,f1_C50_p05,NaN,14
BB,main,pooled,nonop,fn_C50_p05,0.0,14
BB,main,pooled,nonop,fp_C50_p05,11.0,14
BB,main,pooled,nonop,precision_C50_pstar,0.0,14
BB,main,pooled,nonop,recall_C50_pstar,NaN,14
BB,main,pooled,nonop,f1_C50_pstar,NaN,14
BB,main,pooled,nonop,fn_C50_pstar,0.0,14
BB,main,pooled,nonop,fp_C50_pstar,13.0,14
BB,main,pooled,nonop,bss_cond_C75,NaN,14
BB,main,pooled,nonop,brier_clim_C75,0.04192257433088031,14
BB,main,pooled,nonop,brier_climcond_C75,0.0,14
BB,main,pooled,nonop,precision_C75_p05,0.0,14
BB,main,pooled,nonop,recall_C75_p05,NaN,14
BB,main,pooled,nonop,f1_C75_p05,NaN,14
BB,main,pooled,nonop,fn_C75_p05,0.0,14
BB,main,pooled,nonop,fp_C75_p05,11.0,14
BB,main,pooled,nonop,precision_C75_pstar,0.0,14
BB,main,pooled,nonop,recall_C75_pstar,NaN,14
BB,main,pooled,nonop,f1_C75_pstar,NaN,14
BB,main,pooled,nonop,fn_C75_pstar,0.0,14
BB,main,pooled,nonop,fp_C75_pstar,13.0,14
BB,main,pooled,nonop,bss_cond_C90,NaN,14
BB,main,pooled,nonop,brier_clim_C90,0.007605800053352501,14
BB,main,pooled,nonop,brier_climcond_C90,0.0,14
BB,main,pooled,nonop,precision_C90_p05,0.0,14
BB,main,pooled,nonop,recall_C90_p05,NaN,14
BB,main,pooled,nonop,f1_C90_p05,NaN,14
BB,main,pooled,nonop,fn_C90_p05,0.0,14
BB,main,pooled,nonop,fp_C90_p05,6.0,14
BB,main,pooled,nonop,precision_C90_pstar,0.0,14
BB,main,pooled,nonop,recall_C90_pstar,NaN,14
BB,main,pooled,nonop,f1_C90_pstar,NaN,14
BB,main,pooled,nonop,fn_C90_pstar,0.0,14
BB,main,pooled,nonop,fp_C90_pstar,13.0,14
B1,main,f1,all,brier_mean_platt,0.24125627753703652,12
B1,main,f1,all,brier_platt_C50,1.68364396845104e-10,12
B1,main,f1,all,brier_platt_C75,0.3993088252437413,12
B1,main,f1,all,brier_platt_C90,0.324460007199004,12
B1,main,f1,all,bss_cond_C50,0.9999999989568448,12
B1,main,f1,all,brier_clim_C50,0.3017751479289941,12
B1,main,f1,all,brier_climcond_C50,0.16139917695473252,12
B1,main,f1,all,precision_C50_p05,1.0,12
B1,main,f1,all,recall_C50_p05,1.0,12
B1,main,f1,all,f1_C50_p05,1.0,12
B1,main,f1,all,fn_C50_p05,0.0,12
B1,main,f1,all,fp_C50_p05,0.0,12
B1,main,f1,all,precision_C50_pstar,1.0,12
B1,main,f1,all,recall_C50_pstar,1.0,12
B1,main,f1,all,f1_C50_pstar,1.0,12
B1,main,f1,all,fn_C50_pstar,0.0,12
B1,main,f1,all,fp_C50_pstar,0.0,12
B1,main,f1,all,bss_cond_C75,-0.10741890589168124,12
B1,main,f1,all,brier_clim_C75,0.42587771203155816,12
B1,main,f1,all,brier_climcond_C75,0.3605761316872429,12
B1,main,f1,all,precision_C75_p05,NaN,12
B1,main,f1,all,recall_C75_p05,0.0,12
B1,main,f1,all,f1_C75_p05,0.0,12
B1,main,f1,all,fn_C75_p05,8.0,12
B1,main,f1,all,fp_C75_p05,0.0,12
B1,main,f1,all,precision_C75_pstar,1.0,12
B1,main,f1,all,recall_C75_pstar,0.5,12
B1,main,f1,all,f1_C75_pstar,0.6666666666666666,12
B1,main,f1,all,fn_C75_pstar,4.0,12
B1,main,f1,all,fp_C75_pstar,0.0,12
B1,main,f1,all,bss_cond_C90,-0.21298125768243015,12
B1,main,f1,all,brier_clim_C90,0.28796844181459574,12
B1,main,f1,all,brier_climcond_C90,0.2674897119341564,12
B1,main,f1,all,precision_C90_p05,NaN,12
B1,main,f1,all,recall_C90_p05,0.0,12
B1,main,f1,all,f1_C90_p05,0.0,12
B1,main,f1,all,fn_C90_p05,4.0,12
B1,main,f1,all,fp_C90_p05,0.0,12
B1,main,f1,all,precision_C90_pstar,NaN,12
B1,main,f1,all,recall_C90_pstar,0.0,12
B1,main,f1,all,f1_C90_pstar,0.0,12
B1,main,f1,all,fn_C90_pstar,4.0,12
B1,main,f1,all,fp_C90_pstar,0.0,12
B1,main,f1,op,brier_mean_platt,0.2895075330444438,10
B1,main,f1,op,brier_platt_C50,2.0203727598528636e-10,10
B1,main,f1,op,brier_platt_C75,0.47917059029248954,10
B1,main,f1,op,brier_platt_C90,0.3893520086388048,10
B1,main,f1,op,bss_cond_C50,0.9999999989568448,10
B1,main,f1,op,brier_clim_C50,0.3325443786982249,10
B1,main,f1,op,brier_climcond_C50,0.19367901234567902,10
B1,main,f1,op,precision_C50_p05,1.0,10
B1,main,f1,op,recall_C50_p05,1.0,10
B1,main,f1,op,f1_C50_p05,1.0,10
B1,main,f1,op,fn_C50_p05,0.0,10
B1,main,f1,op,fp_C50_p05,0.0,10
B1,main,f1,op,precision_C50_pstar,1.0,10
B1,main,f1,op,recall_C50_pstar,1.0,10
B1,main,f1,op,f1_C50_pstar,1.0,10
B1,main,f1,op,fn_C50_pstar,0.0,10
B1,main,f1,op,fp_C50_pstar,0.0,10
B1,main,f1,op,bss_cond_C75,-0.10741890589168124,10
B1,main,f1,op,brier_clim_C75,0.5017751479289941,10
B1,main,f1,op,brier_climcond_C75,0.4326913580246915,10
B1,main,f1,op,precision_C75_p05,NaN,10
B1,main,f1,op,recall_C75_p05,0.0,10
B1,main,f1,op,f1_C75_p05,0.0,10
B1,main,f1,op,fn_C75_p05,8.0,10
B1,main,f1,op,fp_C75_p05,0.0,10
B1,main,f1,op,precision_C75_pstar,1.0,10
B1,main,f1,op,recall_C75_pstar,0.5,10
B1,main,f1,op,f1_C75_pstar,0.6666666666666666,10
B1,main,f1,op,fn_C75_pstar,4.0,10
B1,main,f1,op,fp_C75_pstar,0.0,10
B1,main,f1,op,bss_cond_C90,-0.21298125768243037,10
B1,main,f1,op,brier_clim_C90,0.3443786982248521,10
B1,main,f1,op,brier_climcond_C90,0.32098765432098764,10
B1,main,f1,op,precision_C90_p05,NaN,10
B1,main,f1,op,recall_C90_p05,0.0,10
B1,main,f1,op,f1_C90_p05,0.0,10
B1,main,f1,op,fn_C90_p05,4.0,10
B1,main,f1,op,fp_C90_p05,0.0,10
B1,main,f1,op,precision_C90_pstar,NaN,10
B1,main,f1,op,recall_C90_pstar,0.0,10
B1,main,f1,op,f1_C90_pstar,0.0,10
B1,main,f1,op,fn_C90_pstar,4.0,10
B1,main,f1,op,fp_C90_pstar,0.0,10
B1,main,f1,nonop,brier_mean_platt,1.144192320005201e-18,2
B1,main,f1,nonop,brier_platt_C50,1.144192320005201e-18,2
B1,main,f1,nonop,brier_platt_C75,1.144192320005201e-18,2
B1,main,f1,nonop,brier_platt_C90,1.144192320005201e-18,2
B1,main,f1,nonop,bss_cond_C50,NaN,2
B1,main,f1,nonop,brier_clim_C50,0.14792899408284024,2
B1,main,f1,nonop,brier_climcond_C50,0.0,2
B1,main,f1,nonop,precision_C50_p05,NaN,2
B1,main,f1,nonop,recall_C50_p05,NaN,2
B1,main,f1,nonop,f1_C50_p05,NaN,2
B1,main,f1,nonop,fn_C50_p05,0.0,2
B1,main,f1,nonop,fp_C50_p05,0.0,2
B1,main,f1,nonop,precision_C50_pstar,NaN,2
B1,main,f1,nonop,recall_C50_pstar,NaN,2
B1,main,f1,nonop,f1_C50_pstar,NaN,2
B1,main,f1,nonop,fn_C50_pstar,0.0,2
B1,main,f1,nonop,fp_C50_pstar,0.0,2
B1,main,f1,nonop,bss_cond_C75,NaN,2
B1,main,f1,nonop,brier_clim_C75,0.0463905325443787,2
B1,main,f1,nonop,brier_climcond_C75,0.0,2
B1,main,f1,nonop,precision_C75_p05,NaN,2
B1,main,f1,nonop,recall_C75_p05,NaN,2
B1,main,f1,nonop,f1_C75_p05,NaN,2
B1,main,f1,nonop,fn_C75_p05,0.0,2
B1,main,f1,nonop,fp_C75_p05,0.0,2
B1,main,f1,nonop,precision_C75_pstar,NaN,2
B1,main,f1,nonop,recall_C75_pstar,NaN,2
B1,main,f1,nonop,f1_C75_pstar,NaN,2
B1,main,f1,nonop,fn_C75_pstar,0.0,2
B1,main,f1,nonop,fp_C75_pstar,0.0,2
B1,main,f1,nonop,bss_cond_C90,NaN,2
B1,main,f1,nonop,brier_clim_C90,0.00591715976331361,2
B1,main,f1,nonop,brier_climcond_C90,0.0,2
B1,main,f1,nonop,precision_C90_p05,NaN,2
B1,main,f1,nonop,recall_C90_p05,NaN,2
B1,main,f1,nonop,f1_C90_p05,NaN,2
B1,main,f1,nonop,fn_C90_p05,0.0,2
B1,main,f1,nonop,fp_C90_p05,0.0,2
B1,main,f1,nonop,precision_C90_pstar,NaN,2
B1,main,f1,nonop,recall_C90_pstar,NaN,2
B1,main,f1,nonop,f1_C90_pstar,NaN,2
B1,main,f1,nonop,fn_C90_pstar,0.0,2
B1,main,f1,nonop,fp_C90_pstar,0.0,2
B1,main,f2,all,brier_mean_platt,0.05378062593233249,13
B1,main,f2,all,brier_platt_C50,0.05456015839993326,13
B1,main,f2,all,brier_platt_C75,0.05456015839993326,13
B1,main,f2,all,brier_platt_C90,0.05222156099713097,13
B1,main,f2,all,bss_cond_C50,0.5086885984598265,13
B1,main,f2,all,brier_clim_C50,0.26697977347328,13
B1,main,f2,all,brier_climcond_C50,0.11105005548191413,13
B1,main,f2,all,precision_C50_p05,0.7777777777777778,13
B1,main,f2,all,recall_C50_p05,1.0,13
B1,main,f2,all,f1_C50_p05,0.875,13
B1,main,f2,all,fn_C50_p05,0.0,13
B1,main,f2,all,fp_C50_p05,2.0,13
B1,main,f2,all,precision_C50_pstar,1.0,13
B1,main,f2,all,recall_C50_pstar,1.0,13
B1,main,f2,all,f1_C50_pstar,1.0,13
B1,main,f2,all,fn_C50_pstar,0.0,13
B1,main,f2,all,fp_C50_pstar,0.0,13
B1,main,f2,all,bss_cond_C75,0.812869981751633,13
B1,main,f2,all,brier_clim_C75,0.3666203925944187,13
B1,main,f2,all,brier_climcond_C75,0.29156283374866504,13
B1,main,f2,all,precision_C75_p05,0.7777777777777778,13
B1,main,f2,all,recall_C75_p05,1.0,13
B1,main,f2,all,f1_C75_p05,0.875,13
B1,main,f2,all,fn_C75_p05,0.0,13
B1,main,f2,all,fp_C75_p05,2.0,13
B1,main,f2,all,precision_C75_pstar,1.0,13
B1,main,f2,all,recall_C75_pstar,1.0,13
B1,main,f2,all,f1_C75_pstar,1.0,13
B1,main,f2,all,fn_C75_pstar,0.0,13
B1,main,f2,all,fp_C75_pstar,0.0,13
B1,main,f2,all,bss_cond_C90,0.8712547432532926,13
B1,main,f2,all,brier_clim_C90,0.44882390336935774,13
B1,main,f2,all,brier_climcond_C90,0.4056193005997208,13
B1,main,f2,all,precision_C90_p05,0.7777777777777778,13
B1,main,f2,all,recall_C90_p05,1.0,13
B1,main,f2,all,f1_C90_p05,0.875,13
B1,main,f2,all,fn_C90_p05,0.0,13
B1,main,f2,all,fp_C90_p05,2.0,13
B1,main,f2,all,precision_C90_pstar,0.7777777777777778,13
B1,main,f2,all,recall_C90_pstar,1.0,13
B1,main,f2,all,f1_C90_pstar,0.875,13
B1,main,f2,all,fn_C90_pstar,0.0,13
B1,main,f2,all,fp_C90_pstar,2.0,13
B1,main,f2,op,brier_mean_platt,0.009349049734398256,8
B1,main,f2,op,brier_platt_C50,0.009940692419650494,8
B1,main,f2,op,brier_platt_C75,0.009940692419650494,8
B1,main,f2,op,brier_platt_C90,0.008165764363893779,8
B1,main,f2,op,bss_cond_C50,0.9449135873478274,8
B1,main,f2,op,brier_clim_C50,0.3325392140327205,8
B1,main,f2,op,brier_climcond_C50,0.18045634015811046,8
B1,main,f2,op,precision_C50_p05,1.0,8
B1,main,f2,op,recall_C50_p05,1.0,8
B1,main,f2,op,f1_C50_p05,1.0,8
B1,main,f2,op,fn_C50_p05,0.0,8
B1,main,f2,op,fp_C50_p05,0.0,8
B1,main,f2,op,precision_C50_pstar,1.0,8
B1,main,f2,op,recall_C50_pstar,1.0,8
B1,main,f2,op,f1_C50_pstar,1.0,8
B1,main,f2,op,fn_C50_pstar,0.0,8
B1,main,f2,op,fp_C50_pstar,0.0,8
B1,main,f2,op,bss_cond_C75,0.9790187620875002,8
B1,main,f2,op,brier_clim_C75,0.572039973013999,8
B1,main,f2,op,brier_climcond_C75,0.4737896048415807,8
B1,main,f2,op,precision_C75_p05,1.0,8
B1,main,f2,op,recall_C75_p05,1.0,8
B1,main,f2,op,f1_C75_p05,1.0,8
B1,main,f2,op,fn_C75_p05,0.0,8
B1,main,f2,op,fp_C75_p05,0.0,8
B1,main,f2,op,precision_C75_pstar,1.0,8
B1,main,f2,op,recall_C75_pstar,1.0,8
B1,main,f2,op,f1_C75_pstar,1.0,8
B1,main,f2,op,fn_C75_pstar,0.0,8
B1,main,f2,op,fp_C75_pstar,0.0,8
B1,main,f2,op,bss_cond_C90,0.9876113248186996,8
B1,main,f2,op,brier_clim_C90,0.7241735537190082,8
B1,main,f2,op,brier_climcond_C90,0.6591313634745462,8
B1,main,f2,op,precision_C90_p05,1.0,8
B1,main,f2,op,recall_C90_p05,1.0,8
B1,main,f2,op,f1_C90_p05,1.0,8
B1,main,f2,op,fn_C90_p05,0.0,8
B1,main,f2,op,fp_C90_p05,0.0,8
B1,main,f2,op,precision_C90_pstar,1.0,8
B1,main,f2,op,recall_C90_pstar,1.0,8
B1,main,f2,op,f1_C90_pstar,1.0,8
B1,main,f2,op,fn_C90_pstar,0.0,8
B1,main,f2,op,fp_C90_pstar,0.0,8
B1,main,f2,nonop,brier_mean_platt,0.12487114784902727,5
B1,main,f2,nonop,brier_platt_C50,0.12595130396838566,5
B1,main,f2,nonop,brier_platt_C75,0.12595130396838566,5
B1,main,f2,nonop,brier_platt_C90,0.12271083561031046,5
B1,main,f2,nonop,bss_cond_C50,NaN,5
B1,main,f2,nonop,brier_clim_C50,0.16208466857817508,5
B1,main,f2,nonop,brier_climcond_C50,0.0,5
B1,main,f2,nonop,precision_C50_p05,0.0,5
B1,main,f2,nonop,recall_C50_p05,NaN,5
B1,main,f2,nonop,f1_C50_p05,NaN,5
B1,main,f2,nonop,fn_C50_p05,0.0,5
B1,main,f2,nonop,fp_C50_p05,2.0,5
B1,main,f2,nonop,precision_C50_pstar,NaN,5
B1,main,f2,nonop,recall_C50_pstar,NaN,5
B1,main,f2,nonop,f1_C50_pstar,NaN,5
B1,main,f2,nonop,fn_C50_pstar,0.0,5
B1,main,f2,nonop,fp_C50_pstar,0.0,5
B1,main,f2,nonop,bss_cond_C75,NaN,5
B1,main,f2,nonop,brier_clim_C75,0.0379490639230899,5
B1,main,f2,nonop,brier_climcond_C75,0.0,5
B1,main,f2,nonop,precision_C75_p05,0.0,5
B1,main,f2,nonop,recall_C75_p05,NaN,5
B1,main,f2,nonop,f1_C75_p05,NaN,5
B1,main,f2,nonop,fn_C75_p05,0.0,5
B1,main,f2,nonop,fp_C75_p05,2.0,5
B1,main,f2,nonop,precision_C75_pstar,NaN,5
B1,main,f2,nonop,recall_C75_pstar,NaN,5
B1,main,f2,nonop,f1_C75_pstar,NaN,5
B1,main,f2,nonop,fn_C75_pstar,0.0,5
B1,main,f2,nonop,fp_C75_pstar,0.0,5
B1,main,f2,nonop,bss_cond_C90,NaN,5
B1,main,f2,nonop,brier_clim_C90,0.008264462809917356,5
B1,main,f2,nonop,brier_climcond_C90,0.0,5
B1,main,f2,nonop,precision_C90_p05,0.0,5
B1,main,f2,nonop,recall_C90_p05,NaN,5
B1,main,f2,nonop,f1_C90_p05,NaN,5
B1,main,f2,nonop,fn_C90_p05,0.0,5
B1,main,f2,nonop,fp_C90_p05,2.0,5
B1,main,f2,nonop,precision_C90_pstar,0.0,5
B1,main,f2,nonop,recall_C90_pstar,NaN,5
B1,main,f2,nonop,f1_C90_pstar,NaN,5
B1,main,f2,nonop,fn_C90_pstar,0.0,5
B1,main,f2,nonop,fp_C90_pstar,2.0,5
B1,main,f3,all,brier_mean_platt,0.21298097651070555,14
B1,main,f3,all,brier_platt_C50,0.13799771190325252,14
B1,main,f3,all,brier_platt_C75,0.2860182514129611,14
B1,main,f3,all,brier_platt_C90,0.214926966215903,14
B1,main,f3,all,bss_cond_C50,-0.2939271909313115,14
B1,main,f3,all,brier_clim_C50,0.24571428571428575,14
B1,main,f3,all,brier_climcond_C50,0.1066502913536641,14
B1,main,f3,all,precision_C50_p05,0.8333333333333334,14
B1,main,f3,all,recall_C50_p05,0.8333333333333334,14
B1,main,f3,all,f1_C50_p05,0.8333333333333334,14
B1,main,f3,all,fn_C50_p05,1.0,14
B1,main,f3,all,fp_C50_p05,1.0,14
B1,main,f3,all,precision_C50_pstar,0.75,14
B1,main,f3,all,recall_C50_pstar,0.5,14
B1,main,f3,all,f1_C50_pstar,0.6,14
B1,main,f3,all,fn_C50_pstar,3.0,14
B1,main,f3,all,fp_C50_pstar,1.0,14
B1,main,f3,all,bss_cond_C75,-0.830671432498685,14
B1,main,f3,all,brier_clim_C75,0.20964726631393302,14
B1,main,f3,all,brier_climcond_C75,0.15623680270280646,14
B1,main,f3,all,precision_C75_p05,0.5,14
B1,main,f3,all,recall_C75_p05,0.5,14
B1,main,f3,all,f1_C75_p05,0.5,14
B1,main,f3,all,fn_C75_p05,2.0,14
B1,main,f3,all,fp_C75_p05,2.0,14
B1,main,f3,all,precision_C75_pstar,0.5,14
B1,main,f3,all,recall_C75_pstar,0.5,14
B1,main,f3,all,f1_C75_pstar,0.5,14
B1,main,f3,all,fn_C75_pstar,2.0,14
B1,main,f3,all,fp_C75_pstar,2.0,14
B1,main,f3,all,bss_cond_C90,-0.8855515961689542,14
B1,main,f3,all,brier_clim_C90,0.12536155202821872,14
B1,main,f3,all,brier_climcond_C90,0.11398625561485008,14
B1,main,f3,all,precision_C90_p05,0.0,14
B1,main,f3,all,recall_C90_p05,0.0,14
B1,main,f3,all,f1_C90_p05,0.0,14
B1,main,f3,all,fn_C90_p05,2.0,14
B1,main,f3,all,fp_C90_p05,1.0,14
B1,main,f3,all,precision_C90_pstar,0.0,14
B1,main,f3,all,recall_C90_pstar,0.0,14
B1,main,f3,all,f1_C90_pstar,0.0,14
B1,main,f3,all,fn_C90_pstar,2.0,14
B1,main,f3,all,fp_C90_pstar,1.0,14
B1,main,f3,op,brier_mean_platt,0.37271670467407864,8
B1,main,f3,op,brier_platt_C50,0.24149598317180895,8
B1,main,f3,op,brier_platt_C75,0.5005319399725968,8
B1,main,f3,op,brier_platt_C90,0.3761221908778303,8
B1,main,f3,op,bss_cond_C50,-0.2939271231054543,8
B1,main,f3,op,brier_clim_C50,0.31,8
B1,main,f3,op,brier_climcond_C50,0.1866380098689122,8
B1,main,f3,op,precision_C50_p05,0.8333333333333334,8
B1,main,f3,op,recall_C50_p05,0.8333333333333334,8
B1,main,f3,op,f1_C50_p05,0.8333333333333334,8
B1,main,f3,op,fn_C50_p05,1.0,8
B1,main,f3,op,fp_C50_p05,1.0,8
B1,main,f3,op,precision_C50_pstar,0.75,8
B1,main,f3,op,recall_C50_pstar,0.5,8
B1,main,f3,op,f1_C50_pstar,0.6,8
B1,main,f3,op,fn_C50_pstar,3.0,8
B1,main,f3,op,fp_C50_pstar,1.0,8
B1,main,f3,op,bss_cond_C75,-0.8306714324983737,8
B1,main,f3,op,brier_clim_C75,0.33345679012345675,8
B1,main,f3,op,brier_climcond_C75,0.2734144047299113,8
B1,main,f3,op,precision_C75_p05,0.5,8
B1,main,f3,op,recall_C75_p05,0.5,8
B1,main,f3,op,f1_C75_p05,0.5,8
B1,main,f3,op,fn_C75_p05,2.0,8
B1,main,f3,op,fp_C75_p05,2.0,8
B1,main,f3,op,precision_C75_pstar,0.5,8
B1,main,f3,op,recall_C75_pstar,0.5,8
B1,main,f3,op,f1_C75_pstar,0.5,8
B1,main,f3,op,fn_C75_pstar,2.0,8
B1,main,f3,op,fp_C75_pstar,2.0,8
B1,main,f3,op,bss_cond_C90,-0.8855515961689544,8
B1,main,f3,op,brier_clim_C90,0.2134567901234568,8
B1,main,f3,op,brier_climcond_C90,0.19947594732598764,8
B1,main,f3,op,precision_C90_p05,0.0,8
B1,main,f3,op,recall_C90_p05,0.0,8
B1,main,f3,op,f1_C90_p05,0.0,8
B1,main,f3,op,fn_C90_p05,2.0,8
B1,main,f3,op,fp_C90_p05,1.0,8
B1,main,f3,op,precision_C90_pstar,0.0,8
B1,main,f3,op,recall_C90_pstar,0.0,8
B1,main,f3,op,f1_C90_pstar,0.0,8
B1,main,f3,op,fn_C90_pstar,2.0,8
B1,main,f3,op,fp_C90_pstar,1.0,8
B1,main,f3,nonop,brier_mean_platt,5.626208075507918e-9,6
B1,main,f3,nonop,brier_platt_C50,1.6878510639857398e-8,6
B1,main,f3,nonop,brier_platt_C75,1.135853655283185e-13,6
B1,main,f3,nonop,brier_platt_C90,1.300831371733995e-18,6
B1,main,f3,nonop,bss_cond_C50,NaN,6
B1,main,f3,nonop,brier_clim_C50,0.16000000000000003,6
B1,main,f3,nonop,brier_climcond_C50,0.0,6
B1,main,f3,nonop,precision_C50_p05,NaN,6
B1,main,f3,nonop,recall_C50_p05,NaN,6
B1,main,f3,nonop,f1_C50_p05,NaN,6
B1,main,f3,nonop,fn_C50_p05,0.0,6
B1,main,f3,nonop,fp_C50_p05,0.0,6
B1,main,f3,nonop,precision_C50_pstar,NaN,6
B1,main,f3,nonop,recall_C50_pstar,NaN,6
B1,main,f3,nonop,f1_C50_pstar,NaN,6
B1,main,f3,nonop,fn_C50_pstar,0.0,6
B1,main,f3,nonop,fp_C50_pstar,0.0,6
B1,main,f3,nonop,bss_cond_C75,NaN,6
B1,main,f3,nonop,brier_clim_C75,0.04456790123456789,6
B1,main,f3,nonop,brier_climcond_C75,0.0,6
B1,main,f3,nonop,precision_C75_p05,NaN,6
B1,main,f3,nonop,recall_C75_p05,NaN,6
B1,main,f3,nonop,f1_C75_p05,NaN,6
B1,main,f3,nonop,fn_C75_p05,0.0,6
B1,main,f3,nonop,fp_C75_p05,0.0,6
B1,main,f3,nonop,precision_C75_pstar,NaN,6
B1,main,f3,nonop,recall_C75_pstar,NaN,6
B1,main,f3,nonop,f1_C75_pstar,NaN,6
B1,main,f3,nonop,fn_C75_pstar,0.0,6
B1,main,f3,nonop,fp_C75_pstar,0.0,6
B1,main,f3,nonop,bss_cond_C90,NaN,6
B1,main,f3,nonop,brier_clim_C90,0.007901234567901235,6
B1,main,f3,nonop,brier_climcond_C90,0.0,6
B1,main,f3,nonop,precision_C90_p05,NaN,6
B1,main,f3,nonop,recall_C90_p05,NaN,6
B1,main,f3,nonop,f1_C90_p05,NaN,6
B1,main,f3,nonop,fn_C90_p05,0.0,6
B1,main,f3,nonop,fp_C90_p05,0.0,6
B1,main,f3,nonop,precision_C90_pstar,NaN,6
B1,main,f3,nonop,recall_C90_pstar,NaN,6
B1,main,f3,nonop,f1_C90_pstar,NaN,6
B1,main,f3,nonop,fn_C90_pstar,0.0,6
B1,main,f3,nonop,fp_C90_pstar,0.0,6
B1,main,f4,all,brier_mean_platt,0.076135350116445,12
B1,main,f4,all,brier_platt_C50,0.0009754005647513546,12
B1,main,f4,all,brier_platt_C75,0.21157677070907868,12
B1,main,f4,all,brier_platt_C90,0.015853879075504944,12
B1,main,f4,all,bss_cond_C50,0.993772003712972,12
B1,main,f4,all,brier_clim_C50,0.3402366863905326,12
B1,main,f4,all,brier_climcond_C50,0.1566154698555268,12
B1,main,f4,all,precision_C50_p05,1.0,12
B1,main,f4,all,recall_C50_p05,1.0,12
B1,main,f4,all,f1_C50_p05,1.0,12
B1,main,f4,all,fn_C50_p05,0.0,12
B1,main,f4,all,fp_C50_p05,0.0,12
B1,main,f4,all,precision_C50_pstar,1.0,12
B1,main,f4,all,recall_C50_pstar,0.8,12
B1,main,f4,all,f1_C50_pstar,0.8888888888888888,12
B1,main,f4,all,fn_C50_pstar,2.0,12
B1,main,f4,all,fp_C50_pstar,0.0,12
B1,main,f4,all,bss_cond_C75,-0.49609050729281345,12
B1,main,f4,all,brier_clim_C75,0.13954635108481264,12
B1,main,f4,all,brier_climcond_C75,0.1414197668374545,12
B1,main,f4,all,precision_C75_p05,0.2,12
B1,main,f4,all,recall_C75_p05,0.5,12
B1,main,f4,all,f1_C75_p05,0.2857142857142857,12
B1,main,f4,all,fn_C75_p05,1.0,12
B1,main,f4,all,fp_C75_p05,4.0,12
B1,main,f4,all,precision_C75_pstar,NaN,12
B1,main,f4,all,recall_C75_pstar,0.0,12
B1,main,f4,all,f1_C75_pstar,0.0,12
B1,main,f4,all,fn_C75_pstar,2.0,12
B1,main,f4,all,fp_C75_pstar,0.0,12
B1,main,f4,all,bss_cond_C90,-0.33440118443640676,12
B1,main,f4,all,brier_clim_C90,0.005917159763313611,12
B1,main,f4,all,brier_climcond_C90,0.011880894037276305,12
B1,main,f4,all,precision_C90_p05,NaN,12
B1,main,f4,all,recall_C90_p05,NaN,12
B1,main,f4,all,f1_C90_p05,NaN,12
B1,main,f4,all,fn_C90_p05,0.0,12
B1,main,f4,all,fp_C90_p05,0.0,12
B1,main,f4,all,precision_C90_pstar,0.0,12
B1,main,f4,all,recall_C90_pstar,NaN,12
B1,main,f4,all,f1_C90_pstar,NaN,12
B1,main,f4,all,fn_C90_pstar,0.0,12
B1,main,f4,all,fp_C90_pstar,7.0,12
B1,main,f4,op,brier_mean_platt,0.08305674558157636,11
B1,main,f4,op,brier_platt_C50,0.001064073343365114,11
B1,main,f4,op,brier_platt_C75,0.2308110225917222,11
B1,main,f4,op,brier_platt_C90,0.017295140809641757,11
B1,main,f4,op,bss_cond_C50,0.993772003712972,11
B1,main,f4,op,brier_clim_C50,0.3577192038730501,11
B1,main,f4,op,brier_climcond_C50,0.17085323984239287,11
B1,main,f4,op,precision_C50_p05,1.0,11
B1,main,f4,op,recall_C50_p05,1.0,11
B1,main,f4,op,f1_C50_p05,1.0,11
B1,main,f4,op,fn_C50_p05,0.0,11
B1,main,f4,op,fp_C50_p05,0.0,11
B1,main,f4,op,precision_C50_pstar,1.0,11
B1,main,f4,op,recall_C50_pstar,0.8,11
B1,main,f4,op,f1_C50_pstar,0.8888888888888888,11
B1,main,f4,op,fn_C50_pstar,2.0,11
B1,main,f4,op,fp_C50_pstar,0.0,11
B1,main,f4,op,bss_cond_C75,-0.49609050729281323,11
B1,main,f4,op,brier_clim_C75,0.14887036040882198,11
B1,main,f4,op,brier_climcond_C75,0.1542761092772231,11
B1,main,f4,op,precision_C75_p05,0.2,11
B1,main,f4,op,recall_C75_p05,0.5,11
B1,main,f4,op,f1_C75_p05,0.2857142857142857,11
B1,main,f4,op,fn_C75_p05,1.0,11
B1,main,f4,op,fp_C75_p05,4.0,11
B1,main,f4,op,precision_C75_pstar,NaN,11
B1,main,f4,op,recall_C75_pstar,0.0,11
B1,main,f4,op,f1_C75_pstar,0.0,11
B1,main,f4,op,fn_C75_pstar,2.0,11
B1,main,f4,op,fp_C75_pstar,0.0,11
B1,main,f4,op,bss_cond_C90,-0.33440118443640676,11
B1,main,f4,op,brier_clim_C90,0.005917159763313611,11
B1,main,f4,op,brier_climcond_C90,0.012960975313392332,11
B1,main,f4,op,precision_C90_p05,NaN,11
B1,main,f4,op,recall_C90_p05,NaN,11
B1,main,f4,op,f1_C90_p05,NaN,11
B1,main,f4,op,fn_C90_p05,0.0,11
B1,main,f4,op,fp_C90_p05,0.0,11
