fold,variant,model,date,datetime,y_true,is_missing,y_mean,y_median,q05,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95
f4,main,BAT,2021.08.21,2021.08.21 07:00:00,94.0,false,78.4923023578879,78.4377198550764,58.38260106275683,63.247676353004934,66.41208548255207,69.0327677943222,70.5983047106447,72.17000641775118,73.77516657449439,75.41003143073867,76.99648842604032,78.4377198550764,79.72825993853328,81.25687844979448,82.89668838161147,84.56462123861778,86.55852292705977,88.4969993788965,90.62563002954722,93.68782192419751,99.51466603281763
f4,main,BAT,2021.08.21,2021.08.21 07:15:00,88.0,false,65.37642963872894,65.50408997806608,44.86467077288681,49.379467061796795,52.43369647454121,54.81089902196695,57.167333911429786,58.47168114522236,60.13269697978135,62.348911729312505,63.66573764809447,65.50408997806608,67.00905453235464,68.77304537823119,70.18561019506812,72.01592264215529,74.2066747802,76.19546002118138,78.3681955213973,81.16042929560209,86.28922244138988
f4,main,BAT,2021.08.21,2021.08.21 07:30:00,59.0,false,48.22054549901558,48.45496356383276,27.925677275177367,31.79077421294641,34.342348008565885,37.02409334704058,39.567953005525176,41.65465125455669,43.62942642136448,45.446771051669,46.76027859763055,48.45496356383276,50.39296947290322,51.86893015009272,53.44148608047471,55.27928642568356,57.05746755778136,59.02163290398291,60.70553709511073,63.47714947555293,68.18558379476312
f4,main,BAT,2021.08.21,2021.08.21 07:45:00,33.0,false,34.70028151006,35.357019176477486,14.228149265128875,18.861849943218036,21.97526268280695,25.05468289605091,26.814133515353582,28.609546698250902,30.344230594607843,31.839608324279133,33.741118367350204,35.357019176477486,36.65746011968039,37.88248717152727,39.10511842451778,40.85514408397559,42.59643888837912,44.1162322466523,46.55321771500291,49.497723111693176,54.019518230900374
f4,main,BAT,2021.08.21,2021.08.21 08:00:00,26.0,false,26.489822702217577,26.66414154651151,5.068549523242521,11.144402306741117,14.279479886368032,16.83889067003752,18.768304191152552,20.52234768554863,22.219276679670322,23.83532039409537,24.99626241583447,26.66414154651151,28.076763917134116,29.399833002156026,30.849878345331543,31.939350050488997,34.088075217692115,36.22523292382337,38.769066932823264,41.828830348324544,46.033579112611875
f4,main,BAT,2021.08.21,2021.08.21 08:15:00,21.0,false,23.04321170373914,23.507524211531546,1.4815161460053154,6.839629551913674,10.219648314000215,12.825338426059558,14.291051012050048,16.258086480730462,18.29771710421543,20.10382448823019,21.70009582828007,23.507524211531546,24.6334732655329,26.077281234535835,27.577402670268977,29.097653253726527,31.03992841380976,33.23293243165774,35.38196454555923,38.117110744861826,41.962803373576946
f4,main,BAT,2021.08.21,2021.08.21 08:30:00,21.0,false,22.013231612991934,22.14128314820819,0.74516759333607,5.071203803302351,8.736864574443738,11.8554277111791,13.819416808365565,15.332588936857942,17.100729503197943,18.847111415362544,20.615798688644187,22.14128314820819,23.71786188744964,24.763046609863913,26.180448050915714,28.273683431771936,30.323468423853956,31.90117850627149,34.61218725860723,37.57422935095729,42.121593524968496
f4,main,BAT,2021.08.21,2021.08.21 08:45:00,23.0,false,22.2518588490083,22.219535709511838,0.3489768925062002,5.732293665015027,9.46469187697217,11.548822420678338,13.879700044727697,15.582156572386603,17.278749009078425,18.7994282232351,20.258100359201602,22.219535709511838,23.997236626808114,25.44717624339279,27.13236436188551,28.772811457583465,30.980138159741863,32.438822298620245,34.57155542117841,37.78098783694316,42.54062098246499
f4,main,BAT,2021.08.21,2021.08.21 09:00:00,21.0,false,22.36474427502444,22.27741694375804,1.4590251654070154,6.435043113237547,9.350871825557448,11.78474570551728,13.757624206148417,15.728629435282945,17.644626893840478,19.356526538459214,20.8472811358073,22.27741694375804,23.607861601857962,25.19938550762878,27.19992899994394,28.866055010401936,30.572740708864615,32.36056688469014,34.91967872503171,38.29960339515693,43.027007082476274
f4,main,BAT,2021.08.21,2021.08.21 09:15:00,20.0,false,22.691762356679565,22.360770705851827,1.591524528794866,6.939315148178079,8.931595106292967,12.112283475872665,13.921012548377561,16.07283826597278,18.073363985158565,19.404139501432407,20.87260066199162,22.360770705851827,23.83589069761466,25.765788969912336,27.72473156506434,29.522540992992795,31.51998770345425,33.15842344100289,35.01530933295586,38.372168154845006,43.4350652620959
f4,main,BAT,2021.08.21,2021.08.21 09:30:00,21.0,false,22.991859150103377,23.0368582104081,2.4289022466135983,7.5508106319406485,10.111601636229036,13.010346873581481,14.960419207041216,16.6527813438142,18.150796753391806,19.553805904647476,21.17654889455294,23.0368582104081,24.507553488228993,25.867017315268367,27.39059807004665,29.330649531206404,30.573793134448128,32.92194016247445,35.17792016043733,38.31376915155257,43.1631754319422
f4,main,BAT,2021.08.21,2021.08.21 09:45:00,21.0,false,22.808025655552882,22.6792434238107,2.649682950924824,6.658468160605539,9.764679876423576,12.019123647911158,14.118713480606372,16.38398065815209,18.080081095247905,19.881183161251663,21.28920561249943,22.6792434238107,24.149124445176056,25.59740322008167,27.341269375596966,28.73065785426965,30.242193973600966,32.49802474289071,35.048084387829284,38.0761790071096,44.08373548578985
f4,main,BAT,2021.08.21,2021.08.21 10:00:00,21.0,false,22.627881287948053,22.263287248565717,3.0403921012588104,7.391649010090298,9.914917860236987,11.660086423338162,13.583683896958988,15.672050917170735,17.51721638105619,19.495087274305096,21.04984971408111,22.263287248565717,23.808286391691325,25.49522350599331,27.049782696874892,29.275576095563302,30.67712161734799,32.36767989483078,34.6089238052448,38.143816937461125,43.41837883264571
f4,main,BAT,2021.08.21,2021.08.21 10:15:00,21.0,false,21.98835301731933,21.208565022428182,1.953990819903467,6.464876057421672,9.447204143474675,12.151921602587064,13.88720802609458,15.633786238589426,16.84099095774255,17.949636105583078,19.35661743428482,21.208565022428182,22.854288739897594,24.483322216951898,26.49259176866856,28.175195036033056,30.003183489446382,31.821683699021364,34.449770879909984,37.78029937423583,42.76903413983345
f4,main,BAT,2021.08.21,2021.08.21 10:30:00,22.0,false,21.94666667589988,21.251681028569287,0.96096048643996,6.315424572100075,9.000138981754498,11.896111377209932,14.037539393627466,15.65899788444602,17.327622283064674,18.835533030365056,19.94234726041857,21.251681028569287,22.56849596016913,23.959762737757735,25.754994402294585,28.037002241944425,29.50269730156009,31.842962934321758,34.41515060292519,37.50750929454864,42.78081572761364
f4,main,BAT,2021.08.21,2021.08.21 10:45:00,21.0,false,22.106109626829383,21.43749258900715,1.6337384777598944,6.193843707614215,9.546078730494743,11.9792591695509,14.050089421780504,15.548492115031138,17.55199132716393,19.27472666883642,20.187795204013984,21.43749258900715,23.04576193647911,24.627124899786562,26.00077688986094,28.122207427448647,29.829208155534293,31.667791117346237,34.60307685979997,37.445002598607616,42.27275176399656
f4,main,BAT,2021.08.21,2021.08.21 11:00:00,21.0,false,22.53484711677828,21.98543661353215,1.576639869798053,6.798962678213295,9.862388589183016,12.436037131851043,14.477631546598834,16.031116129283042,18.0578544044359,19.69563963847699,20.88007874639675,21.98543661353215,23.661861224828506,25.417674883115463,27.082205393462434,28.764833733717694,30.559292752950853,32.38537157043802,34.86655776235774,37.5202114242236,41.248523709765635
f4,main,BAT,2021.08.21,2021.08.21 11:15:00,24.0,false,23.32635853897355,22.695085811117256,3.604288081513676,7.425291539072782,10.429653921646487,13.043924274920407,14.721566570180194,16.65142852077503,18.10907635662006,19.54467914965614,21.238757946575202,22.695085811117256,24.349035932142296,26.033714064718634,27.866927630499028,29.60311412776502,31.762997678688258,33.83262685069514,35.63942246210388,38.9721580393503,43.41542557509045
f4,main,BAT,2021.08.21,2021.08.21 11:30:00,26.0,false,23.97683797123172,23.58808650458736,4.237941513650447,7.747541024140424,10.791620545028021,13.588346138790381,15.875199764490446,17.99108453865701,19.447900934262748,20.783343659694022,21.993791322173493,23.58808650458736,24.96506589252995,26.30064860589643,28.321074214788585,30.263367421912317,32.26572669032942,34.30842803734801,36.27558169674211,39.54649053586416,43.67523928544338
f4,main,BAT,2021.08.21,2021.08.21 11:45:00,22.0,false,24.147185975275274,23.894820065994303,2.989030498850237,9.549025067425085,12.013606544536993,13.857611852299295,15.62801094026937,17.678116236850666,19.568718114234642,20.80327970509422,22.38606885877128,23.894820065994303,25.55904343299567,27.199635971841552,28.6464601605876,30.272404830637914,32.50614430987362,34.281007506707155,36.486931554048994,39.65799674741195,43.366141733885634
f4,main,BAT,2021.08.21,2021.08.21 12:00:00,22.0,false,23.3815168288577,23.31753060308955,3.1087632118975197,7.715465141280437,10.780403584137074,13.336536143649834,15.432628858150615,16.99118013206577,18.2452402745105,20.00527341401909,21.70363882954683,23.31753060308955,24.75904969265262,26.30349098612913,28.020301056273034,29.68916408997536,31.09920885271242,33.125028617355575,35.80321047711451,38.71090739801154,43.239266184948875
f4,main,BAT,2021.08.21,2021.08.21 12:15:00,22.0,false,22.75340339366769,22.949420739859395,1.6696280900927278,6.087531296278454,10.095653047626357,12.424948821993164,14.356153663811055,16.48197061541954,18.06065628664758,19.62555323589785,21.540526547573986,22.949420739859395,24.355916405161167,25.990464608981,27.284401990263174,28.91956133317966,30.56315121752592,32.733493080242845,34.99566800895448,38.25531643584073,42.69734644570323
f4,main,BAT,2021.08.21,2021.08.21 12:30:00,22.0,false,22.4731195054388,22.50259793626777,3.8588235280117718,7.01530738947742,10.4923524099725,12.806664371491168,14.245220436654154,15.853698268656249,17.773733593216335,19.26812280190094,21.069541200528953,22.50259793626777,23.86552941839481,25.155030290943195,26.964479587849635,28.507537013413813,30.168245096968263,31.992192506525626,34.04844315093806,37.08406965476394,41.73215812527253
f4,main,BAT,2021.08.21,2021.08.21 12:45:00,22.0,false,22.412067538588882,22.328629218802007,2.5813726823818595,6.784567500694876,9.62613531112423,11.551346342683974,13.739313202078154,15.617161877015397,17.581526760150762,19.31672184827074,20.860128227776464,22.328629218802007,23.77320928753115,25.548058755245417,27.065630455308586,28.388285704445625,30.519056444306653,32.48368061929669,34.65766252135254,37.602043970634156,43.06658980594768
f4,main,BAT,2021.08.21,2021.08.21 13:00:00,21.0,false,22.16539420998693,22.513260953341337,0.6655566747275815,6.520828752663414,9.270469570700445,11.461123662458023,13.708877738533385,15.76943346086917,17.682022132495007,19.438274621393134,20.739317704631993,22.513260953341337,23.937544294462814,25.28949428740684,26.60453252594444,28.342508777694626,30.23183209694797,32.39326269191175,34.75495391609372,37.33804385240088,41.35984278860678
f4,main,BAT,2021.08.21,2021.08.21 13:15:00,21.0,false,21.899192180582315,21.78014061270205,0.8748385721167906,6.518636691148095,8.717494621904766,11.484696208113386,13.423732957638622,15.489595307760395,17.007052576364572,19.114352305415515,20.516216895061618,21.78014061270205,23.64122240116721,24.903108049045912,26.522326877083035,28.456921796069842,30.106314227563306,31.782275708584297,34.15477636098677,37.0290662847078,41.132241867071066
f4,main,BAT,2021.08.21,2021.08.21 13:30:00,21.0,false,21.588679323947442,21.82847645494443,1.4046716561698949,5.294342714594348,8.674749100473756,10.915070391812648,13.200739211765738,14.521981931294302,16.069257047620038,17.862491055180065,19.747547099729037,21.82847645494443,23.20887485616239,24.84029036920796,26.759521912565248,28.273817556534866,30.107826370532244,32.234326700401525,34.0185528388955,36.352695119848846,40.4238626196924
f4,main,BAT,2021.08.21,2021.08.21 13:45:00,21.0,false,21.8256046892762,21.814761708682965,1.4594139807940556,6.52974276869383,9.37025008765124,11.935207365955097,13.683949715372286,15.145827922937254,16.454520665426493,18.216909443442972,20.096574306623708,21.814761708682965,23.59860546937011,24.844943358920386,26.4585955677416,28.14503238398508,30.018956513247637,31.59365467620982,33.961705642572234,36.375044080534366,41.32766074959803
f4,main,BAT,2021.08.21,2021.08.21 14:00:00,21.0,false,21.533025646640844,21.523547611985787,0.6883180398318219,5.387753678669662,8.199866905583493,11.065897837070793,13.06410803746088,14.673699878242413,16.389985599827334,18.259778830207285,19.712366475718458,21.523547611985787,22.638654078214554,24.25826935122603,26.018168339321335,28.107044508727615,29.883869833252746,32.001414405906914,34.12888032942793,37.35184909025023,40.670702469391664
f4,main,BAT,2021.08.21,2021.08.21 14:15:00,22.0,false,21.501025094841584,21.831513186664473,0.41405811024938527,4.565076249414263,7.612297420847335,9.604849130878732,12.29323120987822,14.484125325774661,16.266179268585365,17.92638986692566,19.934239679631176,21.831513186664473,23.524351254258733,25.37388133426847,26.56976408562218,28.2670506867354,30.32059050396709,31.81966694365861,34.41850616152987,36.73751395375745,41.137570162411734
f4,main,BAT,2021.08.21,2021.08.21 14:30:00,22.0,false,21.845535068474643,21.533278060155965,0.0,5.045466549217532,8.18276708570793,11.288429821845856,13.548640179608363,15.312024706913604,17.17884635825884,18.338508114745302,19.759710830972892,21.533278060155965,23.205446546341175,24.557431734155998,26.45541085299397,28.432926674651416,30.17573526940785,32.35233523626824,34.38587748607662,37.32495319130877,42.39713692520147
f4,main,BAT,2021.08.21,2021.08.21 14:45:00,26.0,false,22.567719669592453,22.502358971520458,1.8861328441289618,6.905671738034196,9.278498411028556,11.927462618904205,13.776420642805544,15.61322949674875,17.43937291310914,18.877875468359722,20.781832986322463,22.502358971520458,23.770883727811114,25.525501199079287,26.907941908769896,28.922988445924638,30.547972221670918,32.55500909054,35.208502497404616,37.88790166235254,43.602327944581376
f4,main,BAT,2021.08.21,2021.08.21 15:00:00,23.0,false,23.023481595205205,22.495713002805623,2.038648690260504,6.929870551342447,10.656670659181074,12.85732798663739,15.278887889014836,17.00897409713473,18.444469597139285,19.711336463764606,21.23388263243982,22.495713002805623,23.81210359048327,25.542999722479745,27.039783009602356,28.668526239677455,30.41236448197772,32.53179278931344,35.8296038091681,39.37719652063228,45.01458441898048
f4,main,BAT,2021.08.21,2021.08.21 15:15:00,21.0,false,23.015854543070105,22.882559518176954,1.9079598854520825,7.231729038330694,10.198767841299201,13.05802642413612,14.822731805418744,16.761360481483536,18.315903813888433,19.844880164820918,21.683374110138868,22.882559518176954,24.333149074431972,25.906738070450537,27.61427981237276,29.435394684142,31.147953070771425,33.17364329260121,35.16594237801494,38.243663013614615,42.9375017958033
f4,main,BAT,2021.08.21,2021.08.21 15:30:00,21.0,false,22.94690777018883,23.421815562511096,1.5882070122811205,6.752879492967205,10.207291618600543,12.726901008302395,14.66659214761868,16.936788928168212,18.39687284716117,19.598637657860948,21.557389159461508,23.421815562511096,25.074673508896435,26.276754180850112,27.777041236033284,29.396026482819746,30.547743766388205,32.50620065524889,35.29049330506705,38.18422145729871,41.37159647504303
f4,main,BAT,2021.08.21,2021.08.21 15:45:00,22.0,false,22.79850874255078,22.588646421043208,1.7917359921342726,7.150850681032162,10.375124488274494,12.857854386177,14.80603744855429,16.40349378087698,18.011483030059026,19.349053914291808,20.867283922310374,22.588646421043208,23.83725697085217,25.461926207980163,27.178902466505175,29.005205643999915,30.956254280740467,32.82589184822774,35.6526460144629,38.34872929521425,43.035844566014426
f4,main,BAT,2021.08.21,2021.08.21 16:00:00,22.0,false,23.090365835607816,22.902224388569753,1.928989905754679,6.475101355270647,10.369984617202464,12.864694737960304,14.959351504178048,17.07910928691612,18.348009072609017,19.707007876561207,21.10098305657989,22.902224388569753,24.190475426256953,26.012688168055387,27.398849805468426,29.08862748966803,30.73399375064487,33.05372182844762,35.86053801030195,39.50929844574539,43.55715461684667
f4,main,BAT,2021.08.21,2021.08.21 16:15:00,21.0,false,22.416453768843834,21.752359929618677,1.920880209045418,6.946376550189512,10.368940067473641,12.421872598432591,14.471058839641712,15.975654765931267,17.430227164124098,18.974571756859635,20.26489606330142,21.752359929618677,23.172363965730064,25.011298594026144,26.767822303729336,28.305156542290977,29.996351222204527,32.08111096931965,34.89115105497088,38.540541047997934,42.07812360006914
f4,main,BAT,2021.08.21,2021.08.21 16:30:00,21.0,false,22.156407474289328,21.77741015934248,1.9353550088561775,6.317388340528029,9.446630593700027,11.804358576556409,13.381558052643001,15.35605686343157,17.313267469904407,18.732566984416174,20.292776255727357,21.77741015934248,23.31114599367905,24.88865931977416,26.325859850440036,27.96337923013098,29.766832359997597,32.33191288839986,34.850324775656496,37.6101788140452,42.40478485310396
f4,main,BAT,2021.08.21,2021.08.21 16:45:00,22.0,false,22.312677930386563,21.889992401116956,1.8629539473897447,6.549742146968973,9.328841051580275,11.57187282943104,13.657411699646723,15.320674450755066,17.080375541904093,18.71132601135942,20.252032996112018,21.889992401116956,23.22788040048693,24.977959830581025,26.407349945236668,28.538673510534473,30.62450701575417,32.38620810775064,35.17772686484268,38.72208367773375,43.16740562556655
f4,main,BAT,2021.08.21,2021.08.21 17:00:00,22.0,false,22.264087016835308,22.12931239929937,2.6276502757026976,5.596107704090852,9.040614924136742,11.465902097803069,13.455858795789524,15.090233210171476,17.067723029877882,18.71919287744039,20.57390311739669,22.12931239929937,23.446721204238738,25.04357386042894,26.886092236831967,28.727257720711318,30.5900784317291,33.01019520211507,35.56752243462371,38.67295277381772,41.778614646668075
f4,main,BAT,2021.08.21,2021.08.21 17:15:00,22.0,false,21.94927577766252,21.70473064264953,1.7298537383312886,6.02804385974418,9.496909383071444,11.476417026066573,13.484698038540447,15.36146291418042,17.007833242254485,18.439192707192582,20.169883116065865,21.70473064264953,23.40425986823147,24.983319847740823,26.518291604884023,28.429642756108624,30.214195254950308,32.052515264736535,34.28224219588981,37.68779521785059,41.233871665627845
f4,main,BAT,2021.08.21,2021.08.21 17:30:00,22.0,false,21.86475075469174,21.699060860104378,2.24286215857266,6.231252209528156,9.080492689280062,11.482153707827935,13.320569965841969,15.205129975470568,16.673179477796644,18.37938901359799,20.014518551270545,21.699060860104378,23.44741975289905,25.174794049814867,26.52161337322264,28.330870212282683,30.132314054274204,31.605786385800208,33.34209252607608,37.07031760846743,41.52400408675547
f4,main,BAT,2021.08.21,2021.08.21 17:45:00,22.0,false,22.258262728931584,22.76547164282468,1.6317843659670324,6.0319623651887575,9.349373541784281,11.763040482600584,14.034486352695081,16.269275771391623,18.03378868410649,19.47627218640769,21.00761636810593,22.76547164282468,24.17702782729463,25.270472000129534,26.911191250013584,28.312831696688075,29.918788746881617,31.56735100113739,33.89611392853923,36.79214812750229,41.391412338559206
f4,main,BAT,2021.08.21,2021.08.21 18:00:00,26.0,false,22.32671183759053,22.252840053711374,0.0,6.959377215767087,9.251342021399013,11.530123932727776,13.992082600468539,15.946758731197939,18.080446067885045,19.685222327128752,21.02379734070867,22.252840053711374,23.494796544384595,24.97992450957726,26.5353665817174,28.475704817119322,30.28581035458203,32.47524728888228,35.00291859819416,37.66858752759569,41.72082218193018
f4,main,BAT,2021.08.21,2021.08.21 18:15:00,27.0,false,22.173839107261177,21.95023855882548,0.030699150578424563,5.782158439120132,9.33289704083716,12.005105239977253,14.19765559429198,15.936499657128856,17.868345124404428,19.40739178626641,20.627217580004352,21.95023855882548,23.631916001197112,25.083629032938884,26.43627598358734,28.57035848233115,30.03972016562937,32.07406334857459,34.17239517810863,37.970524612571765,42.18781334685869
f4,main,BAT,2021.08.21,2021.08.21 18:30:00,24.0,false,22.10726006696484,21.79130446653374,0.0,5.65307577525081,8.7561860802816,11.82574617995913,14.094264067643884,15.610993971656447,17.310541611415022,18.871220112879637,20.364636462485702,21.79130446653374,23.54175773849718,24.918082800547424,26.747501807254036,28.627430757778004,30.3694606992234,32.48752324233905,34.78853451857189,37.19904619149955,42.507695794477335
f4,main,BAT,2021.08.21,2021.08.21 18:45:00,23.0,false,22.534234592615114,22.684816602546107,1.8065282857581115,6.327997423881339,8.851727887877306,11.711320924616125,14.054656200076625,16.065110195509966,17.62821946844594,18.92324961672918,20.966037817208335,22.684816602546107,24.48916371535968,26.23168500544581,27.384300104499015,28.532755477572262,30.592873834930842,32.69853948875724,35.260505705023355,38.30984465302368,42.75227821440188
f4,main,BAT,2021.08.21,2021.08.21 19:00:00,21.0,false,23.038007165303036,23.33666321925201,3.3960309039658183,6.5813424052962874,10.182182866761554,12.33273562190028,14.868737270797904,16.68969129128625,18.188031713561237,19.591401979155037,21.140530935149926,23.33666321925201,24.75318996728564,26.120986982220746,27.49463185298426,29.104593448720774,31.083318842032224,33.59760275362872,35.56496589280347,38.447188699131985,43.2850318317487
f4,main,BAT,2021.08.21,2021.08.21 19:15:00,20.0,false,23.36050573236674,22.853447777065533,2.329433144286951,7.101748918947664,10.76519497198993,13.019383479457698,15.1242079551262,16.852038843276393,18.5530103937825,20.2207629086358,21.55316909281776,22.853447777065533,24.57070830877112,25.986960819118746,27.87673887515006,29.365746685646442,31.32730619263043,33.604623324261134,35.996129654374464,39.0591454871576,43.81748394907001
f4,main,BAT,2021.08.21,2021.08.21 19:30:00,21.0,false,22.755005033651486,22.401028809507814,1.3440149583672334,5.696551154532686,9.386668021659572,12.27041434049138,14.375025496770418,15.953357271725366,17.387488886521286,19.097277141098296,20.40538659759307,22.401028809507814,24.14481027813586,25.571588579851426,27.07392791296182,29.063165140456707,31.24818902370208,33.36906098978076,36.09819882038501,39.47806996957152,43.150773453418324
f4,main,BAT,2021.08.21,2021.08.21 19:45:00,21.0,false,22.316975251587802,22.24898182528331,0.47658957953470027,4.4117817283216905,8.204001052737382,11.395867967194555,13.687452348382717,15.502412926864169,17.426497247962313,18.849547820677333,20.483629746324997,22.24898182528331,24.242555216456292,25.83260828267948,27.423307623124952,29.14189405482113,31.35592990191887,33.11642993724851,35.17686897164308,38.13213007613184,42.69825900020345
f4,main,BAT,2021.08.21,2021.08.21 20:00:00,21.0,false,21.919759878937224,22.078366171593125,1.8237162365859465,5.6920023672428535,8.145107576996939,11.077334218633037,13.466071742957869,15.114221628245687,16.69212599188358,18.721673940764525,20.395393412894833,22.078366171593125,23.488362873212132,24.688006057735844,26.18577107287038,28.071445738561795,30.108324407395827,32.41146475362759,35.1884959905576,37.387149851215824,42.230774127284256
f4,main,BAT,2021.08.21,2021.08.21 20:15:00,22.0,false,21.903578575983122,21.688316653210403,1.0832661300343114,6.503311208636352,9.435360069415523,11.48046735690861,13.42879381612372,15.404769461189135,16.815153575501782,18.332838449356863,20.117060402214985,21.688316653210403,23.240078313605025,24.973358391519785,26.508888202803522,28.176750183548197,30.036814776562867,32.13583833334527,34.209086874373604,37.575969834178444,41.35716067551217
f4,main,BAT,2021.08.21,2021.08.21 20:30:00,21.0,false,22.047050579350604,21.833682538580625,1.4386901931035747,5.82812057440955,9.438419587925107,11.69910074674651,14.09521763485098,15.706711883956789,17.321048429935672,18.978318459287934,20.576048326230538,21.833682538580625,23.43898595442344,24.929170922931462,26.466483855203496,28.261216547231673,30.26032608999843,31.8306896148294,33.943442692642854,36.755249485507555,41.6506773942853
f4,main,BAT,2021.08.21,2021.08.21 20:45:00,22.0,false,22.066103340950427,22.067563263846054,1.5323058347561833,6.0914680233808784,8.7610059503205,10.64726865494493,13.39012003195715,15.36854619085338,17.026757072227014,18.698809640302873,20.570145444185762,22.067563263846054,23.342644940940005,24.86938558811733,26.697849557470327,28.220936841545388,30.086201853418476,32.11549907997191,34.48130670896836,38.0904359281073,42.71579447117483
f4,main,BAT,2021.08.21,2021.08.21 21:00:00,23.0,false,22.51835368568377,22.66614690099997,1.211112890191343,6.116606499917424,9.11104272410029,11.543949541736264,14.176673086558754,16.246376167261218,17.896651621186205,19.525878216900487,21.217381395018123,22.66614690099997,24.162802074370244,25.38716658177603,27.120304423048896,28.83229838808232,30.81232452640546,32.80271728651859,35.06344838181932,37.649969312443545,41.80544568584865
f4,main,BAT,2021.08.21,2021.08.21 21:15:00,23.0,false,22.643906506725816,22.807036363691946,2.0602378136179147,7.120594879583532,10.132475794741273,12.213023668865075,14.6402734043802,16.723265260239042,18.55566677077635,19.722769822891827,21.415504086199782,22.807036363691946,24.040769171509552,25.508538953127992,27.044548809501254,28.282020369246613,29.9887772923114,31.940616903845594,34.3016195524113,36.54755722725535,42.21000576243764
f4,main,BAT,2021.08.21,2021.08.21 21:30:00,23.0,false,22.39906710031378,22.33419081454221,2.0703232870363175,6.5499605861877646,9.859052256245423,12.060727091501526,13.704564025408356,15.478762396555384,17.64033580040866,19.36496648124995,21.052181320114236,22.33419081454221,23.847206353920356,25.12303192435742,26.85010015609854,28.523076397641354,30.239193375224072,32.335738424739645,35.14856511231166,37.79788219235695,41.746386421216954
f4,main,BAT,2021.08.21,2021.08.21 21:45:00,23.0,false,22.5648496580515,22.23428524688363,2.6620826176603067,6.974626967470163,9.660445452770183,12.11321260287763,13.594172224651805,15.351024615778924,17.313785389512766,19.170711138163917,20.76956485860005,22.23428524688363,23.84363302949702,25.346046773782867,26.950579733255164,28.684572382253304,30.829707841418273,33.11601801902472,34.911754900153525,37.7718535275344,43.52904568099162
f4,main,BAT,2021.08.21,2021.08.21 22:00:00,24.0,false,22.891166193928292,23.123173176332436,2.119906679298259,6.956076233638716,9.3736189058629,12.189295052370973,14.295799222965726,16.41005346473868,17.57431293487194,19.793058052297752,21.357993596860858,23.123173176332436,24.42152391948044,25.976345362200068,27.624226546681438,28.990399307021267,30.965420720555638,33.52663342484041,35.66300333991734,38.70042472787288,42.66690935103633
f4,main,BAT,2021.08.21,2021.08.21 22:15:00,27.0,false,23.30500425061573,23.354691233115496,2.6772315959594035,7.747269177826938,10.71678053086325,12.886475862446712,15.182498596561336,17.21038817009559,19.04484480977098,20.34716345000307,21.558730327817518,23.354691233115496,24.71723838107878,26.071128006624292,27.475592817893666,29.105865312937265,30.86043106211629,32.890763944987505,35.28567803897708,38.431436286660926,42.88448688795842
f4,main,BAT,2021.08.21,2021.08.21 22:30:00,24.0,false,23.334316239295976,22.891784192548,3.098559411632449,7.6484116033598175,10.815180615263342,13.074907846623116,14.880647478211891,16.75573123983532,18.44099337256714,19.875940585426264,21.487002932056182,22.891784192548,24.71550794372983,26.492081730305397,28.002588186157247,29.285876558219904,31.206687196836214,33.32104404374514,35.937454136906595,39.22554964040991,42.856254260572015
f4,main,BAT,2021.08.21,2021.08.21 22:45:00,23.0,false,22.58943160072884,22.306792507879077,3.6773003862440112,6.798196138000613,10.079035416076247,11.785103167564206,14.203004976954414,15.35824906111872,17.426872383408462,19.052021728099206,20.588525926802404,22.306792507879077,23.554984726878214,25.266709840789353,26.960026385662623,28.627098578222487,30.546876781377527,32.31738891839957,34.92975901995074,38.590257463087866,43.14911853390032
f4,main,BAT,2021.08.21,2021.08.21 23:00:00,22.0,false,21.513600172864965,21.597446746792556,0.0,4.953081640624612,8.529811077321305,10.926897924045473,12.834365640327633,14.781456732948367,16.89592306743271,18.815828345238263,20.237469656540117,21.597446746792556,23.13931240733168,24.566137276747483,25.79188106089771,27.05375597921404,28.995239484711668,31.51147554816782,33.62031956573519,36.89009126845122,41.31788216937286
f4,main,BAT,2021.08.21,2021.08.21 23:15:00,22.0,false,21.652606904614526,21.599880495436455,0.3882918915793921,5.307134628551948,8.923947840009571,11.96195226753426,13.592782200623786,15.703970965909097,17.146568644306463,18.617411956399934,20.33882400572502,21.599880495436455,22.82065176988588,24.345989474144314,26.069369051196908,27.52799346934344,29.16976555215483,31.38232079569039,33.61891285257278,36.65326630461845,41.39915984059292
f4,main,BAT,2021.08.21,2021.08.21 23:30:00,22.0,false,23.627899232977224,24.140302144828503,2.4731929608495173,7.205996686052573,10.241147290862273,12.78444612003371,14.88127271038668,17.185542171538128,19.348312450843643,20.759943995130794,22.38299955032628,24.140302144828503,25.731858069575786,27.26751394915493,28.896070264262086,30.440887795054824,31.8439931677586,33.360782819661914,35.50020557952157,38.61662588611918,43.91759682295475
f4,main,BAT,2021.08.21,2021.08.21 23:45:00,23.0,false,29.88222346783562,30.273481700516044,9.145974953240946,13.652365950646187,16.733386412675145,19.124698494522125,21.448975466912817,23.32998654941377,25.654173053752732,27.246277813886003,28.90435567279957,30.273481700516044,31.66853912734749,33.2027878936435,34.79695319741129,36.66310011379102,38.24259975728393,40.166651911299184,42.15935870805952,45.20809340939817,50.01825785334423
